windowNumber,session,lowCutoff,highCutoff
96,adaptation,5,20
97,adaptation,5,15
98,adaptation,5,15
99,adaptation,5,15
100,adaptation,5,20
101,adaptation,5,15
102,adaptation,5,15
103,adaptation,5,35
104,adaptation,5,30
105,adaptation,5,15
106,adaptation,5,20
107,adaptation,5,15
108,adaptation,5,20
109,adaptation,5,25
110,adaptation,5,20
111,adaptation,5,20
112,adaptation,5,20
113,adaptation,5,20
114,adaptation,5,20
115,adaptation,5,15
116,adaptation,5,25
117,adaptation,5,25
118,adaptation,5,15
119,adaptation,5,25
120,adaptation,5,40
121,adaptation,5,20
122,adaptation,5,20
123,adaptation,5,20
124,adaptation,5,15
125,adaptation,5,35
126,adaptation,5,15
127,adaptation,5,35
128,adaptation,5,20
129,adaptation,5,20
130,adaptation,5,15
131,adaptation,5,20
132,adaptation,5,20
133,adaptation,5,25
134,adaptation,5,30
135,adaptation,5,25
136,adaptation,5,15
137,adaptation,5,15
138,adaptation,5,20
139,adaptation,5,15
140,adaptation,5,15
141,adaptation,5,15
142,adaptation,5,30
143,adaptation,5,20
144,adaptation,5,30
145,adaptation,5,15
146,adaptation,5,40
147,baseline,5,25
148,baseline,5,20
149,baseline,5,20
150,baseline,5,15
151,baseline,5,15
152,baseline,5,15
153,baseline,5,15
154,baseline,5,15
155,baseline,5,25
156,baseline,5,15
157,baseline,5,25
158,baseline,5,15
159,baseline,5,25
160,baseline,5,15
161,baseline,5,35
162,baseline,5,30
163,baseline,5,20
164,baseline,5,15
165,baseline,5,15
166,baseline,5,15
167,baseline,5,35
168,baseline,5,20
169,baseline,5,35
170,baseline,5,25
171,baseline,5,40
172,baseline,5,40
173,baseline,5,15
174,baseline,5,30
175,baseline,5,25
176,baseline,5,25
177,baseline,5,35
178,baseline,5,15
179,baseline,5,20
180,baseline,5,30
181,baseline,5,20
182,baseline,5,25
183,baseline,5,25
184,baseline,5,25
185,baseline,5,15
186,baseline,5,15
187,baseline,5,30
188,baseline,5,40
189,baseline,5,40
190,baseline,5,25
191,baseline,5,25
192,baseline,5,15
193,baseline,5,30
194,baseline,5,15
195,baseline,5,20
196,baseline,5,15
197,baseline,5,20
198,baseline,5,20
199,baseline,5,15
200,baseline,5,15
201,baseline,5,15
202,baseline,5,15
203,baseline,5,25
204,baseline,5,40
205,baseline,5,30
206,baseline,5,20
207,baseline,5,15
208,baseline,5,20
209,baseline,5,20
210,baseline,5,30
211,baseline,5,15
212,baseline,5,15
213,baseline,5,15
214,baseline,5,30
215,baseline,5,30
216,baseline,5,40
217,baseline,5,20
218,baseline,5,15
219,baseline,5,20
220,baseline,5,15
221,baseline,5,35
222,baseline,5,15
223,baseline,5,25
224,baseline,5,40
225,baseline,5,15
226,baseline,5,20
227,baseline,5,20
228,baseline,5,20
229,baseline,5,30
230,baseline,5,25
231,baseline,5,25
232,baseline,5,30
233,baseline,5,25
234,TP_baseline_to_tsst-prep,5,20
235,TP_baseline_to_tsst-prep,5,15
236,TP_baseline_to_tsst-prep,5,25
237,TP_baseline_to_tsst-prep,5,15
238,TP_baseline_to_tsst-prep,5,20
239,TP_baseline_to_tsst-prep,5,30
240,TP_baseline_to_tsst-prep,5,15
241,TP_baseline_to_tsst-prep,5,30
242,TP_baseline_to_tsst-prep,5,20
243,TP_baseline_to_tsst-prep,5,25
244,TP_baseline_to_tsst-prep,5,25
245,tsst-prep,5,25
246,tsst-prep,5,20
247,tsst-prep,5,30
248,tsst-prep,5,20
249,tsst-prep,5,25
250,tsst-prep,5,40
251,tsst-prep,5,15
252,tsst-prep,5,15
253,tsst-prep,5,25
254,tsst-prep,5,30
255,tsst-prep,5,40
256,tsst-prep,5,30
257,tsst-prep,5,30
258,tsst-prep,5,40
259,tsst-prep,5,30
260,tsst-prep,5,20
261,tsst-prep,5,30
262,tsst-prep,5,25
263,tsst-prep,5,35
264,tsst-prep,5,40
265,tsst-prep,5,15
266,tsst-prep,5,35
267,tsst-prep,5,20
268,tsst-prep,5,15
269,tsst-prep,5,30
270,tsst-prep,5,25
271,tsst-prep,5,15
272,tsst-prep,5,35
273,tsst-prep,5,15
274,tsst-prep,5,25
275,tsst-prep,5,15
276,tsst-prep,5,40
277,tsst-prep,5,15
278,tsst-prep,5,15
279,tsst-prep,5,30
280,tsst-prep,5,25
281,tsst-prep,5,40
282,tsst-prep,5,30
283,tsst-prep,5,15
284,tsst-prep,5,20
285,tsst-prep,5,25
286,tsst-prep,5,20
287,tsst-prep,5,25
288,tsst-prep,5,25
289,tsst-prep,5,40
290,tsst-prep,5,20
291,tsst-prep,5,40
292,tsst-prep,5,35
293,tsst-prep,5,40
294,tsst-prep,5,25
295,tsst-prep,5,20
296,tsst-prep,5,15
297,tsst-prep,5,15
298,tsst-prep,5,25
299,tsst-prep,5,20
300,tsst-prep,5,20
301,tsst-prep,5,20
302,tsst-prep,5,35
303,tsst-prep,5,25
304,tsst-prep,5,15
305,tsst-prep,5,15
306,tsst-prep,5,40
307,tsst-prep,5,15
308,tsst-prep,5,15
309,tsst-prep,5,15
310,tsst-prep,5,35
311,tsst-prep,5,15
312,tsst-prep,5,15
313,tsst-prep,5,30
314,tsst-prep,5,20
315,tsst-prep,5,25
316,tsst-prep,5,20
317,tsst-prep,5,25
318,tsst-prep,5,20
319,tsst-prep,5,15
320,tsst-prep,5,20
321,tsst-prep,5,15
322,tsst-prep,5,25
323,tsst-prep,5,20
324,tsst-prep,5,15
325,tsst-prep,5,30
326,tsst-prep,5,15
327,tsst-prep,5,15
328,tsst-prep,5,20
329,tsst-prep,5,35
330,tsst-speech,5,15
331,tsst-speech,5,40
332,tsst-speech,5,15
333,tsst-speech,5,35
334,tsst-speech,5,20
335,tsst-speech,5,25
336,tsst-speech,5,20
337,tsst-speech,5,30
338,tsst-speech,5,15
339,tsst-speech,5,20
340,tsst-speech,5,15
341,tsst-speech,5,40
342,tsst-speech,5,20
343,tsst-speech,5,30
344,tsst-speech,5,15
345,tsst-speech,5,25
346,tsst-speech,5,20
347,tsst-speech,5,15
348,tsst-speech,5,15
349,tsst-speech,5,40
350,tsst-speech,5,15
351,tsst-speech,5,25
352,tsst-speech,5,15
353,tsst-speech,5,15
354,tsst-speech,5,15
355,tsst-speech,5,25
356,tsst-speech,5,25
357,tsst-speech,5,15
358,tsst-speech,5,35
359,tsst-speech,5,20
360,tsst-speech,5,40
361,tsst-speech,5,15
362,tsst-speech,5,30
363,tsst-speech,5,20
364,tsst-speech,5,30
365,tsst-speech,5,20
366,tsst-speech,5,20
367,tsst-speech,5,30
368,tsst-speech,5,20
369,tsst-speech,5,15
370,tsst-speech,5,20
371,tsst-speech,5,15
372,tsst-speech,5,15
373,tsst-speech,5,15
374,tsst-speech,5,20
375,tsst-speech,5,35
376,tsst-speech,5,35
377,tsst-speech,5,15
378,tsst-speech,5,15
379,tsst-speech,5,15
380,tsst-speech,5,40
381,tsst-speech,5,20
382,tsst-speech,5,20
383,tsst-speech,5,15
384,tsst-speech,5,15
385,tsst-speech,5,15
386,tsst-speech,5,15
387,tsst-speech,5,15
388,tsst-speech,5,25
389,tsst-speech,5,15
390,tsst-speech,5,20
391,tsst-speech,5,15
392,tsst-speech,5,25
393,tsst-speech,5,30
394,tsst-speech,5,15
395,tsst-speech,5,15
396,tsst-speech,5,15
397,tsst-speech,5,30
398,tsst-speech,5,20
399,tsst-speech,5,40
400,tsst-speech,5,30
401,tsst-speech,5,30
402,tsst-speech,5,30
403,tsst-speech,5,15
404,tsst-speech,5,25
405,tsst-speech,5,20
406,tsst-speech,5,35
407,tsst-speech,5,30
408,tsst-speech,5,30
409,tsst-speech,5,25
410,tsst-speech,5,30
411,tsst-speech,5,20
412,tsst-speech,5,25
413,tsst-speech,5,15
414,tsst-speech,5,25
415,tsst-speech,5,40
416,tsst-speech,5,30
417,tsst-speech,5,20
418,tsst-speech,5,20
419,tsst-speech,5,15
420,TP_tsst-speech_to_meditation-1,5,15
421,TP_tsst-speech_to_meditation-1,5,25
422,TP_tsst-speech_to_meditation-1,5,20
423,TP_tsst-speech_to_meditation-1,5,20
424,TP_tsst-speech_to_meditation-1,5,30
425,TP_tsst-speech_to_meditation-1,5,30
426,TP_tsst-speech_to_meditation-1,5,40
427,TP_tsst-speech_to_meditation-1,5,30
428,TP_tsst-speech_to_meditation-1,5,30
429,TP_tsst-speech_to_meditation-1,5,35
430,TP_tsst-speech_to_meditation-1,5,15
431,meditation-1,5,35
432,meditation-1,5,35
433,meditation-1,5,15
434,meditation-1,5,20
435,meditation-1,5,35
436,meditation-1,5,25
437,meditation-1,5,15
438,meditation-1,5,30
439,meditation-1,5,30
440,meditation-1,5,40
441,meditation-1,5,15
442,meditation-1,5,40
443,meditation-1,5,15
444,meditation-1,5,15
445,meditation-1,5,30
446,meditation-1,5,20
447,meditation-1,5,15
448,meditation-1,5,20
449,meditation-1,5,20
450,meditation-1,5,30
451,meditation-1,5,15
452,meditation-1,5,35
453,meditation-1,5,25
454,meditation-1,5,25
455,meditation-1,5,15
456,meditation-1,5,20
457,meditation-1,5,25
458,meditation-1,5,15
459,meditation-1,5,15
460,meditation-1,5,15
461,meditation-1,5,40
462,meditation-1,5,15
463,meditation-1,5,30
464,meditation-1,5,20
465,meditation-1,5,15
466,meditation-1,5,40
467,meditation-1,5,15
468,meditation-1,5,35
469,meditation-1,5,15
470,meditation-1,5,15
471,meditation-1,5,15
472,meditation-1,5,35
473,meditation-1,5,30
474,meditation-1,5,25
475,meditation-1,5,15
476,meditation-1,5,15
477,meditation-1,5,15
478,meditation-1,5,15
479,meditation-1,5,40
480,meditation-1,5,20
481,meditation-1,5,15
482,meditation-1,5,15
483,meditation-1,5,15
484,meditation-1,5,15
485,meditation-1,5,15
486,meditation-1,5,20
487,meditation-1,5,25
488,meditation-1,5,15
489,meditation-1,5,25
490,meditation-1,5,15
491,meditation-1,5,30
492,meditation-1,5,15
493,meditation-1,5,25
494,meditation-1,5,20
495,meditation-1,5,15
496,meditation-1,5,25
497,meditation-1,5,30
498,meditation-1,5,15
499,meditation-1,5,35
500,meditation-1,5,40
501,meditation-1,5,30
502,meditation-1,5,35
503,meditation-1,5,40
504,meditation-1,5,20
505,meditation-1,5,30
506,meditation-1,5,25
507,meditation-1,5,20
508,meditation-1,5,20
509,meditation-1,5,15
510,meditation-1,5,15
511,meditation-1,5,30
512,meditation-1,5,25
513,meditation-1,5,25
514,meditation-1,5,35
515,meditation-1,5,25
516,meditation-1,5,15
517,meditation-1,5,20
518,meditation-1,5,15
519,meditation-1,5,20
520,meditation-1,5,25
521,meditation-1,5,20
522,meditation-1,5,15
523,meditation-1,5,15
524,meditation-1,5,25
525,meditation-1,5,20
526,meditation-1,5,15
527,meditation-1,5,40
528,meditation-1,5,30
529,meditation-1,5,25
530,meditation-1,5,25
531,meditation-1,5,20
532,meditation-1,5,20
533,meditation-1,5,40
534,meditation-1,5,20
535,meditation-1,5,25
536,meditation-1,5,20
537,meditation-1,5,40
538,meditation-1,5,15
539,meditation-1,5,20
540,meditation-1,5,20
541,meditation-1,5,25
542,meditation-1,5,20
543,meditation-1,5,25
544,meditation-1,5,15
545,meditation-1,5,30
546,meditation-1,5,40
547,meditation-1,5,15
548,meditation-1,5,20
549,meditation-1,5,20
550,meditation-1,5,15
551,meditation-1,5,25
552,meditation-1,5,25
553,meditation-1,5,15
554,meditation-1,5,15
555,meditation-1,5,30
556,meditation-1,5,40
557,meditation-1,5,15
558,meditation-1,5,20
559,meditation-1,5,25
560,meditation-1,5,20
561,meditation-1,5,20
562,meditation-1,5,20
563,meditation-1,5,25
564,meditation-1,5,25
565,meditation-1,5,20
566,meditation-1,5,20
567,meditation-1,5,40
568,meditation-1,5,40
569,meditation-1,5,20
570,meditation-1,5,40
571,meditation-1,5,25
572,meditation-1,5,15
573,meditation-1,5,15
574,meditation-1,5,20
575,meditation-1,5,15
576,meditation-1,5,35
577,meditation-1,5,40
578,TP_meditation-1_to_screen-reading,5,15
579,TP_meditation-1_to_screen-reading,5,30
580,TP_meditation-1_to_screen-reading,5,35
581,TP_meditation-1_to_screen-reading,5,25
582,TP_meditation-1_to_screen-reading,5,20
583,TP_meditation-1_to_screen-reading,5,30
584,TP_meditation-1_to_screen-reading,5,30
585,TP_meditation-1_to_screen-reading,5,40
586,TP_meditation-1_to_screen-reading,5,35
587,TP_meditation-1_to_screen-reading,5,20
588,screen-reading,5,15
589,screen-reading,5,20
590,screen-reading,5,30
591,screen-reading,5,25
592,screen-reading,5,15
593,screen-reading,5,35
594,screen-reading,5,20
595,screen-reading,5,15
596,screen-reading,5,15
597,screen-reading,5,30
598,screen-reading,5,35
599,screen-reading,5,25
600,screen-reading,5,30
601,screen-reading,5,15
602,screen-reading,5,15
603,screen-reading,5,15
604,screen-reading,5,15
605,screen-reading,5,20
606,screen-reading,5,40
607,screen-reading,5,40
608,screen-reading,5,20
609,screen-reading,5,20
610,screen-reading,5,15
611,screen-reading,5,15
612,screen-reading,5,20
613,screen-reading,5,15
614,screen-reading,5,30
615,screen-reading,5,40
616,screen-reading,5,40
617,screen-reading,5,15
618,screen-reading,5,30
619,screen-reading,5,30
620,screen-reading,5,30
621,screen-reading,5,25
622,screen-reading,5,35
623,screen-reading,5,15
624,screen-reading,5,15
625,screen-reading,5,30
626,screen-reading,5,20
627,screen-reading,5,35
628,screen-reading,5,15
629,screen-reading,5,25
630,screen-reading,5,20
631,screen-reading,5,40
632,screen-reading,5,15
633,screen-reading,5,15
634,screen-reading,5,15
635,screen-reading,5,20
636,screen-reading,5,20
637,screen-reading,5,15
638,screen-reading,5,15
639,screen-reading,5,35
640,screen-reading,5,25
641,screen-reading,5,25
642,screen-reading,5,20
643,screen-reading,5,15
644,screen-reading,5,15
645,screen-reading,5,25
646,screen-reading,5,20
647,screen-reading,5,15
648,screen-reading,5,35
649,screen-reading,5,15
650,screen-reading,5,30
651,screen-reading,5,35
652,screen-reading,5,25
653,screen-reading,5,40
654,screen-reading,5,15
655,screen-reading,5,20
656,screen-reading,5,30
657,screen-reading,5,15
658,screen-reading,5,20
659,screen-reading,5,20
660,screen-reading,5,20
661,screen-reading,5,20
662,screen-reading,5,25
663,screen-reading,5,30
664,screen-reading,5,25
665,screen-reading,5,15
666,screen-reading,5,15
667,screen-reading,5,15
668,screen-reading,5,15
669,screen-reading,5,15
670,screen-reading,5,20
671,screen-reading,5,15
672,screen-reading,5,20
673,screen-reading,5,40
674,screen-reading,5,25
675,TP_screen-reading_to_ssst-prep,5,15
676,TP_screen-reading_to_ssst-prep,5,20
677,TP_screen-reading_to_ssst-prep,5,35
678,TP_screen-reading_to_ssst-prep,5,20
679,TP_screen-reading_to_ssst-prep,5,20
680,TP_screen-reading_to_ssst-prep,5,15
681,ssst-prep,5,15
682,ssst-prep,5,30
683,ssst-prep,5,30
684,ssst-prep,5,25
685,ssst-prep,5,20
686,ssst-prep,5,25
687,ssst-prep,5,25
688,ssst-prep,5,25
689,ssst-prep,5,20
690,ssst-prep,5,15
691,ssst-prep,5,15
692,ssst-prep,5,30
693,ssst-sing,5,15
694,ssst-sing,5,15
695,ssst-sing,5,25
696,ssst-sing,5,20
697,ssst-sing,5,40
698,ssst-sing,5,20
699,ssst-sing,5,30
700,ssst-sing,5,20
701,ssst-sing,5,15
702,ssst-sing,5,20
703,ssst-sing,5,20
704,ssst-sing,5,15
705,TP_ssst-sing_to_meditation-2,5,25
706,TP_ssst-sing_to_meditation-2,5,15
707,TP_ssst-sing_to_meditation-2,5,20
708,TP_ssst-sing_to_meditation-2,5,25
709,TP_ssst-sing_to_meditation-2,5,15
710,TP_ssst-sing_to_meditation-2,5,20
711,TP_ssst-sing_to_meditation-2,5,40
712,TP_ssst-sing_to_meditation-2,5,25
713,TP_ssst-sing_to_meditation-2,5,25
714,TP_ssst-sing_to_meditation-2,5,20
715,TP_ssst-sing_to_meditation-2,5,30
716,TP_ssst-sing_to_meditation-2,5,25
717,TP_ssst-sing_to_meditation-2,5,40
718,TP_ssst-sing_to_meditation-2,5,15
719,TP_ssst-sing_to_meditation-2,5,20
720,TP_ssst-sing_to_meditation-2,5,35
721,TP_ssst-sing_to_meditation-2,5,15
722,TP_ssst-sing_to_meditation-2,5,15
723,TP_ssst-sing_to_meditation-2,5,40
724,meditation-2,5,15
725,meditation-2,5,15
726,meditation-2,5,15
727,meditation-2,5,15
728,meditation-2,5,25
729,meditation-2,5,15
730,meditation-2,5,35
731,meditation-2,5,35
732,meditation-2,5,35
733,meditation-2,5,30
734,meditation-2,5,20
735,meditation-2,5,15
736,meditation-2,5,30
737,meditation-2,5,25
738,meditation-2,5,15
739,meditation-2,5,15
740,meditation-2,5,20
741,meditation-2,5,35
742,meditation-2,5,20
743,meditation-2,5,20
744,meditation-2,5,20
745,meditation-2,5,15
746,meditation-2,5,15
747,meditation-2,5,20
748,meditation-2,5,25
749,meditation-2,5,15
750,meditation-2,5,35
751,meditation-2,5,20
752,meditation-2,5,20
753,meditation-2,5,35
754,meditation-2,5,15
755,meditation-2,5,20
756,meditation-2,5,20
757,meditation-2,5,35
758,meditation-2,5,40
759,meditation-2,5,30
760,meditation-2,5,20
761,meditation-2,5,15
762,meditation-2,5,15
763,meditation-2,5,25
764,meditation-2,5,15
765,meditation-2,5,15
766,meditation-2,5,30
767,meditation-2,5,15
768,meditation-2,5,30
769,meditation-2,5,15
770,meditation-2,5,15
771,meditation-2,5,15
772,meditation-2,5,40
773,meditation-2,5,15
774,meditation-2,5,15
775,meditation-2,5,15
776,meditation-2,5,15
777,meditation-2,5,25
778,meditation-2,5,15
779,meditation-2,5,15
780,meditation-2,5,15
781,meditation-2,5,20
782,meditation-2,5,15
783,meditation-2,5,15
784,meditation-2,5,15
785,meditation-2,5,15
786,meditation-2,5,15
787,meditation-2,5,15
788,meditation-2,5,40
789,meditation-2,5,40
790,meditation-2,5,35
791,meditation-2,5,15
792,meditation-2,5,35
793,meditation-2,5,25
794,meditation-2,5,20
795,meditation-2,5,30
796,meditation-2,5,20
797,meditation-2,5,20
798,meditation-2,5,30
799,meditation-2,5,20
800,meditation-2,5,40
801,meditation-2,5,20
802,meditation-2,5,30
803,meditation-2,5,15
804,meditation-2,5,15
805,meditation-2,5,25
806,meditation-2,5,40
807,meditation-2,5,30
808,meditation-2,5,15
809,meditation-2,5,30
810,meditation-2,5,20
811,meditation-2,5,25
812,meditation-2,5,15
813,meditation-2,5,15
814,meditation-2,5,20
815,meditation-2,5,15
816,meditation-2,5,15
817,meditation-2,5,30
818,meditation-2,5,15
819,meditation-2,5,30
820,meditation-2,5,20
821,meditation-2,5,15
822,meditation-2,5,40
823,meditation-2,5,35
824,meditation-2,5,15
825,meditation-2,5,30
826,meditation-2,5,40
827,meditation-2,5,25
828,meditation-2,5,35
829,meditation-2,5,25
830,meditation-2,5,25
831,meditation-2,5,20
832,meditation-2,5,15
833,meditation-2,5,30
834,meditation-2,5,35
835,meditation-2,5,15
836,meditation-2,5,30
837,meditation-2,5,15
838,meditation-2,5,20
839,meditation-2,5,20
840,meditation-2,5,25
841,meditation-2,5,25
842,meditation-2,5,40
843,meditation-2,5,35
844,meditation-2,5,40
845,meditation-2,5,35
846,meditation-2,5,15
847,meditation-2,5,20
848,meditation-2,5,25
849,meditation-2,5,35
850,meditation-2,5,25
851,meditation-2,5,35
852,meditation-2,5,30
853,meditation-2,5,20
854,meditation-2,5,15
855,meditation-2,5,15
856,meditation-2,5,20
857,meditation-2,5,40
858,meditation-2,5,35
859,meditation-2,5,35
860,meditation-2,5,15
861,meditation-2,5,15
862,meditation-2,5,30
863,meditation-2,5,15
864,meditation-2,5,40
865,meditation-2,5,30
866,meditation-2,5,40
867,meditation-2,5,15
868,meditation-2,5,15
869,meditation-2,5,35
870,meditation-2,5,20
871,TP_meditation-2_to_keyboard-typing,5,40
872,TP_meditation-2_to_keyboard-typing,5,15
873,TP_meditation-2_to_keyboard-typing,5,40
874,TP_meditation-2_to_keyboard-typing,5,20
875,TP_meditation-2_to_keyboard-typing,5,20
876,TP_meditation-2_to_keyboard-typing,5,20
877,TP_meditation-2_to_keyboard-typing,5,40
878,TP_meditation-2_to_keyboard-typing,5,20
879,TP_meditation-2_to_keyboard-typing,5,20
880,TP_meditation-2_to_keyboard-typing,5,35
881,TP_meditation-2_to_keyboard-typing,5,20
882,TP_meditation-2_to_keyboard-typing,5,15
883,keyboard-typing,5,20
884,keyboard-typing,5,15
885,keyboard-typing,5,20
886,keyboard-typing,5,15
887,keyboard-typing,5,15
888,keyboard-typing,5,15
889,keyboard-typing,5,35
890,keyboard-typing,5,25
891,keyboard-typing,5,20
892,keyboard-typing,5,25
893,keyboard-typing,5,40
894,keyboard-typing,5,25
895,keyboard-typing,5,15
896,keyboard-typing,5,15
897,keyboard-typing,5,20
898,keyboard-typing,5,40
899,keyboard-typing,5,15
900,keyboard-typing,5,20
901,keyboard-typing,5,30
902,keyboard-typing,5,20
903,keyboard-typing,5,25
904,keyboard-typing,5,15
905,keyboard-typing,5,15
906,keyboard-typing,5,15
907,keyboard-typing,5,40
908,keyboard-typing,5,20
909,keyboard-typing,5,15
910,keyboard-typing,5,30
911,keyboard-typing,5,20
912,keyboard-typing,5,40
913,keyboard-typing,5,30
914,keyboard-typing,5,35
915,keyboard-typing,5,25
916,keyboard-typing,5,15
917,keyboard-typing,5,15
918,keyboard-typing,5,30
919,keyboard-typing,5,20
920,keyboard-typing,5,35
921,keyboard-typing,5,20
922,keyboard-typing,5,15
923,keyboard-typing,5,40
924,keyboard-typing,5,30
925,keyboard-typing,5,35
926,keyboard-typing,5,30
927,keyboard-typing,5,15
928,keyboard-typing,5,15
929,keyboard-typing,5,20
930,keyboard-typing,5,30
931,keyboard-typing,5,30
932,keyboard-typing,5,20
933,keyboard-typing,5,30
934,keyboard-typing,5,15
935,keyboard-typing,5,20
936,keyboard-typing,5,15
937,keyboard-typing,5,20
938,keyboard-typing,5,40
939,keyboard-typing,5,15
940,keyboard-typing,5,15
941,keyboard-typing,5,15
942,keyboard-typing,5,15
943,keyboard-typing,5,15
944,keyboard-typing,5,35
945,keyboard-typing,5,15
946,keyboard-typing,5,25
947,keyboard-typing,5,35
948,keyboard-typing,5,15
949,keyboard-typing,5,20
950,keyboard-typing,5,35
951,keyboard-typing,5,35
952,keyboard-typing,5,20
953,keyboard-typing,5,15
954,keyboard-typing,5,15
955,keyboard-typing,5,40
956,keyboard-typing,5,40
957,keyboard-typing,5,20
958,keyboard-typing,5,20
959,keyboard-typing,5,15
960,keyboard-typing,5,15
961,keyboard-typing,5,20
962,keyboard-typing,5,15
963,keyboard-typing,5,15
964,keyboard-typing,5,15
965,keyboard-typing,5,30
966,keyboard-typing,5,40
967,keyboard-typing,5,15
968,keyboard-typing,5,15
969,keyboard-typing,5,25
970,keyboard-typing,5,30
971,keyboard-typing,5,25
972,TP_keyboard-typing_to_rest-1,5,15
973,rest-1,5,20
974,rest-1,5,35
975,rest-1,5,40
976,rest-1,5,40
977,rest-1,5,35
978,rest-1,5,20
979,rest-1,5,20
980,rest-1,5,35
981,rest-1,5,15
982,rest-1,5,15
983,rest-1,5,35
984,rest-1,5,30
985,rest-1,5,35
986,rest-1,5,15
987,rest-1,5,20
988,rest-1,5,25
989,rest-1,5,15
990,rest-1,5,35
991,rest-1,5,25
992,rest-1,5,40
993,rest-1,5,30
994,rest-1,5,20
995,rest-1,5,25
996,rest-1,5,15
997,rest-1,5,25
998,rest-1,5,40
999,rest-1,5,20
1000,rest-1,5,20
1001,rest-1,5,15
1002,rest-1,5,40
1003,rest-1,5,20
1004,rest-1,5,30
1005,rest-1,5,20
1006,rest-1,5,20
1007,rest-1,5,20
1008,rest-1,5,30
1009,rest-1,5,15
1010,rest-1,5,20
1011,rest-1,5,15
1012,rest-1,5,35
1013,rest-1,5,25
1014,rest-1,5,35
1015,rest-1,5,15
1016,rest-1,5,15
1017,rest-1,5,30
1018,rest-1,5,15
1019,rest-1,5,35
1020,rest-1,5,20
1021,rest-1,5,20
1022,rest-1,5,25
1023,rest-1,5,25
1024,rest-1,5,20
1025,rest-1,5,30
1026,rest-1,5,35
1027,rest-1,5,20
1028,rest-1,5,35
1029,TP_rest-1_to_mobile-typing,5,25
1030,TP_rest-1_to_mobile-typing,5,30
1031,TP_rest-1_to_mobile-typing,5,25
1032,TP_rest-1_to_mobile-typing,5,20
1033,mobile-typing,5,15
1034,mobile-typing,5,40
1035,mobile-typing,5,35
1036,mobile-typing,5,20
1037,mobile-typing,5,35
1038,mobile-typing,5,15
1039,mobile-typing,5,25
1040,mobile-typing,5,15
1041,mobile-typing,5,20
1042,mobile-typing,5,15
1043,mobile-typing,5,40
1044,mobile-typing,5,30
1045,mobile-typing,5,35
1046,mobile-typing,5,20
1047,mobile-typing,5,20
1048,mobile-typing,5,35
1049,mobile-typing,5,30
1050,mobile-typing,5,20
1051,mobile-typing,5,30
1052,mobile-typing,5,40
1053,mobile-typing,5,35
1054,mobile-typing,5,35
1055,mobile-typing,5,15
1056,mobile-typing,5,15
1057,mobile-typing,5,15
1058,mobile-typing,5,25
1059,mobile-typing,5,25
1060,mobile-typing,5,15
1061,mobile-typing,5,15
1062,mobile-typing,5,15
1063,mobile-typing,5,20
1064,mobile-typing,5,20
1065,mobile-typing,5,30
1066,mobile-typing,5,35
1067,mobile-typing,5,20
1068,mobile-typing,5,15
1069,mobile-typing,5,25
1070,mobile-typing,5,15
1071,mobile-typing,5,20
1072,mobile-typing,5,30
1073,mobile-typing,5,15
1074,mobile-typing,5,20
1075,mobile-typing,5,35
1076,mobile-typing,5,25
1077,mobile-typing,5,20
1078,mobile-typing,5,20
1079,mobile-typing,5,40
1080,mobile-typing,5,20
