windowNumber,session,lowCutoff,highCutoff
234,TP_baseline_to_tsst-prep,5,15
235,TP_baseline_to_tsst-prep,5,15
236,TP_baseline_to_tsst-prep,5,35
237,TP_baseline_to_tsst-prep,5,15
238,TP_baseline_to_tsst-prep,5,15
239,TP_baseline_to_tsst-prep,5,20
240,TP_baseline_to_tsst-prep,5,15
241,TP_baseline_to_tsst-prep,5,40
242,TP_baseline_to_tsst-prep,5,15
243,TP_baseline_to_tsst-prep,5,35
244,TP_baseline_to_tsst-prep,5,15
245,TP_baseline_to_tsst-prep,5,15
246,TP_baseline_to_tsst-prep,5,20
247,TP_baseline_to_tsst-prep,5,15
248,TP_baseline_to_tsst-prep,5,30
249,TP_baseline_to_tsst-prep,5,35
250,TP_baseline_to_tsst-prep,5,15
251,TP_baseline_to_tsst-prep,5,15
252,TP_baseline_to_tsst-prep,5,15
253,TP_baseline_to_tsst-prep,5,25
254,TP_baseline_to_tsst-prep,5,20
255,TP_baseline_to_tsst-prep,5,25
256,tsst-prep,5,15
257,tsst-prep,5,15
258,tsst-prep,5,20
259,tsst-prep,5,15
260,tsst-prep,5,15
261,tsst-prep,5,20
262,tsst-prep,5,20
263,tsst-prep,5,25
264,tsst-prep,5,35
265,tsst-prep,5,40
266,tsst-prep,5,15
267,tsst-prep,5,35
268,tsst-prep,5,15
269,tsst-prep,5,15
270,tsst-prep,5,15
271,tsst-prep,5,15
272,tsst-prep,5,15
273,tsst-prep,5,15
274,tsst-prep,5,15
275,tsst-prep,5,15
276,tsst-prep,5,20
277,tsst-prep,5,15
278,tsst-prep,5,15
279,tsst-prep,5,20
280,tsst-prep,5,15
281,tsst-prep,5,35
282,tsst-prep,5,15
283,tsst-prep,5,25
284,tsst-prep,5,15
285,tsst-prep,5,35
286,tsst-prep,5,15
287,tsst-prep,5,15
288,tsst-prep,5,30
289,tsst-prep,5,35
290,tsst-prep,5,15
291,tsst-prep,5,20
292,tsst-prep,5,15
293,tsst-prep,5,15
294,tsst-prep,5,15
295,tsst-prep,5,15
296,tsst-prep,5,25
297,tsst-prep,5,15
298,tsst-prep,5,15
299,tsst-prep,5,25
300,tsst-prep,5,15
301,tsst-prep,5,15
302,tsst-prep,5,15
303,tsst-prep,5,35
304,tsst-prep,5,15
305,tsst-prep,5,15
306,tsst-prep,5,15
307,tsst-prep,5,15
308,tsst-prep,5,15
309,tsst-prep,5,15
310,tsst-prep,5,20
311,tsst-prep,5,15
312,tsst-prep,5,15
313,tsst-prep,5,35
314,tsst-prep,5,25
315,tsst-prep,5,30
316,tsst-prep,5,15
317,tsst-prep,5,25
318,tsst-prep,5,35
319,tsst-prep,5,20
320,tsst-prep,5,15
321,tsst-prep,5,20
322,tsst-prep,5,40
323,tsst-prep,5,20
324,tsst-prep,5,25
325,tsst-prep,5,35
326,tsst-prep,5,15
327,tsst-prep,5,20
328,tsst-prep,5,20
329,tsst-prep,5,20
330,tsst-prep,5,25
331,tsst-prep,5,15
332,tsst-prep,5,15
333,tsst-prep,5,15
334,tsst-prep,5,20
335,tsst-prep,5,20
336,tsst-prep,5,20
337,tsst-prep,5,40
338,tsst-prep,5,15
339,tsst-prep,5,25
340,tsst-prep,5,25
341,tsst-prep,5,25
342,tsst-speech,5,15
343,tsst-speech,5,25
344,tsst-speech,5,30
345,tsst-speech,5,30
346,tsst-speech,5,30
347,tsst-speech,5,15
348,tsst-speech,5,35
349,tsst-speech,5,25
350,tsst-speech,5,35
351,tsst-speech,5,30
352,tsst-speech,5,35
353,tsst-speech,5,20
354,tsst-speech,5,20
355,tsst-speech,5,20
356,tsst-speech,5,25
357,tsst-speech,5,35
358,tsst-speech,5,15
359,tsst-speech,5,30
360,tsst-speech,5,30
361,tsst-speech,5,25
362,tsst-speech,5,30
363,tsst-speech,5,15
364,tsst-speech,5,15
365,tsst-speech,5,35
366,tsst-speech,5,15
367,tsst-speech,5,15
368,tsst-speech,5,40
369,tsst-speech,5,15
370,tsst-speech,5,25
371,tsst-speech,5,15
372,tsst-speech,5,20
373,tsst-speech,5,15
374,tsst-speech,5,35
375,tsst-speech,5,40
376,tsst-speech,5,15
377,tsst-speech,5,35
378,tsst-speech,5,30
379,tsst-speech,5,40
380,tsst-speech,5,15
381,tsst-speech,5,35
382,tsst-speech,5,35
383,tsst-speech,5,20
384,tsst-speech,5,40
385,tsst-speech,5,20
386,tsst-speech,5,40
387,tsst-speech,5,20
388,tsst-speech,5,20
389,tsst-speech,5,15
390,tsst-speech,5,15
391,tsst-speech,5,20
392,tsst-speech,5,40
393,tsst-speech,5,15
394,tsst-speech,5,20
395,tsst-speech,5,15
396,tsst-speech,5,15
397,tsst-speech,5,40
398,tsst-speech,5,20
399,tsst-speech,5,15
400,tsst-speech,5,15
401,tsst-speech,5,20
402,tsst-speech,5,25
403,tsst-speech,5,30
404,tsst-speech,5,15
405,tsst-speech,5,15
406,tsst-speech,5,25
407,tsst-speech,5,15
408,tsst-speech,5,20
409,tsst-speech,5,15
410,tsst-speech,5,25
411,tsst-speech,5,35
412,tsst-speech,5,20
413,tsst-speech,5,25
414,tsst-speech,5,35
415,tsst-speech,5,30
416,tsst-speech,5,20
417,tsst-speech,5,15
418,tsst-speech,5,15
419,tsst-speech,5,15
420,tsst-speech,5,15
421,tsst-speech,5,15
422,tsst-speech,5,15
423,tsst-speech,5,15
424,tsst-speech,5,20
425,tsst-speech,5,30
426,tsst-speech,5,20
427,tsst-speech,5,35
428,tsst-speech,5,15
429,tsst-speech,5,15
430,TP_tsst-speech_to_meditation-1,5,40
431,TP_tsst-speech_to_meditation-1,5,15
432,TP_tsst-speech_to_meditation-1,5,15
433,TP_tsst-speech_to_meditation-1,5,15
434,TP_tsst-speech_to_meditation-1,5,40
435,TP_tsst-speech_to_meditation-1,5,35
436,TP_tsst-speech_to_meditation-1,5,30
437,TP_tsst-speech_to_meditation-1,5,35
438,TP_tsst-speech_to_meditation-1,5,15
439,TP_tsst-speech_to_meditation-1,5,15
440,TP_tsst-speech_to_meditation-1,5,15
441,TP_tsst-speech_to_meditation-1,5,15
442,TP_tsst-speech_to_meditation-1,5,15
443,TP_tsst-speech_to_meditation-1,5,40
444,TP_tsst-speech_to_meditation-1,5,15
445,TP_tsst-speech_to_meditation-1,5,20
446,TP_tsst-speech_to_meditation-1,5,40
447,TP_tsst-speech_to_meditation-1,5,20
448,TP_tsst-speech_to_meditation-1,5,15
449,TP_tsst-speech_to_meditation-1,5,35
450,TP_tsst-speech_to_meditation-1,5,20
451,TP_tsst-speech_to_meditation-1,5,25
452,TP_tsst-speech_to_meditation-1,5,30
453,TP_tsst-speech_to_meditation-1,5,20
454,TP_tsst-speech_to_meditation-1,5,15
455,TP_tsst-speech_to_meditation-1,5,25
456,TP_tsst-speech_to_meditation-1,5,35
457,TP_tsst-speech_to_meditation-1,5,15
458,TP_tsst-speech_to_meditation-1,5,25
459,meditation-1,5,25
460,meditation-1,5,15
461,meditation-1,5,30
462,meditation-1,5,15
463,meditation-1,5,30
464,meditation-1,5,15
465,meditation-1,5,40
466,meditation-1,5,40
467,meditation-1,5,30
468,meditation-1,5,20
469,meditation-1,5,15
470,meditation-1,5,15
471,meditation-1,5,15
472,meditation-1,5,15
473,meditation-1,5,15
474,meditation-1,5,20
475,meditation-1,5,15
476,meditation-1,5,25
477,meditation-1,5,15
478,meditation-1,5,15
479,meditation-1,5,20
480,meditation-1,5,40
481,meditation-1,5,20
482,meditation-1,5,20
483,meditation-1,5,20
484,meditation-1,5,25
485,meditation-1,5,30
486,meditation-1,5,20
487,meditation-1,5,15
488,meditation-1,5,15
489,meditation-1,5,15
490,meditation-1,5,15
491,meditation-1,5,35
492,meditation-1,5,15
493,meditation-1,5,15
494,meditation-1,5,15
495,meditation-1,5,35
496,meditation-1,5,15
497,meditation-1,5,15
498,meditation-1,5,15
499,meditation-1,5,35
500,meditation-1,5,15
501,meditation-1,5,20
502,meditation-1,5,20
503,meditation-1,5,15
504,meditation-1,5,35
505,meditation-1,5,25
506,meditation-1,5,15
507,meditation-1,5,15
508,meditation-1,5,15
509,meditation-1,5,15
510,meditation-1,5,35
511,meditation-1,5,15
512,meditation-1,5,15
513,meditation-1,5,15
514,meditation-1,5,40
515,meditation-1,5,15
516,meditation-1,5,30
517,meditation-1,5,20
518,meditation-1,5,15
519,meditation-1,5,15
520,meditation-1,5,15
521,meditation-1,5,15
522,meditation-1,5,40
523,meditation-1,5,15
524,meditation-1,5,20
525,meditation-1,5,25
526,meditation-1,5,40
527,meditation-1,5,25
528,meditation-1,5,40
529,meditation-1,5,35
530,meditation-1,5,15
531,meditation-1,5,15
532,meditation-1,5,15
533,meditation-1,5,15
534,meditation-1,5,15
535,meditation-1,5,15
536,meditation-1,5,35
537,meditation-1,5,25
538,meditation-1,5,40
539,meditation-1,5,15
540,meditation-1,5,25
541,meditation-1,5,15
542,meditation-1,5,15
543,meditation-1,5,35
544,meditation-1,5,15
545,meditation-1,5,15
546,meditation-1,5,20
547,meditation-1,5,15
548,meditation-1,5,15
549,meditation-1,5,35
550,meditation-1,5,15
551,meditation-1,5,15
552,meditation-1,5,15
553,meditation-1,5,15
554,meditation-1,5,15
555,meditation-1,5,25
556,meditation-1,5,15
557,meditation-1,5,15
558,meditation-1,5,30
559,meditation-1,5,15
560,meditation-1,5,15
561,meditation-1,5,15
562,meditation-1,5,35
563,meditation-1,5,15
564,meditation-1,5,20
565,meditation-1,5,15
566,meditation-1,5,35
567,meditation-1,5,20
568,meditation-1,5,20
569,meditation-1,5,20
570,meditation-1,5,20
571,meditation-1,5,15
572,meditation-1,5,40
573,meditation-1,5,15
574,meditation-1,5,15
575,meditation-1,5,15
576,meditation-1,5,20
577,meditation-1,5,20
578,meditation-1,5,20
579,meditation-1,5,40
580,meditation-1,5,20
581,meditation-1,5,15
582,meditation-1,5,15
583,meditation-1,5,30
584,meditation-1,5,35
585,meditation-1,5,15
586,meditation-1,5,15
587,meditation-1,5,15
588,meditation-1,5,40
589,meditation-1,5,15
590,meditation-1,5,20
591,meditation-1,5,15
592,meditation-1,5,25
593,meditation-1,5,15
594,meditation-1,5,40
595,meditation-1,5,15
596,meditation-1,5,20
597,meditation-1,5,35
598,meditation-1,5,40
599,meditation-1,5,15
600,meditation-1,5,40
601,meditation-1,5,15
602,meditation-1,5,35
603,meditation-1,5,15
604,meditation-1,5,30
605,TP_meditation-1_to_screen-reading,5,15
606,TP_meditation-1_to_screen-reading,5,20
607,TP_meditation-1_to_screen-reading,5,35
608,TP_meditation-1_to_screen-reading,5,15
609,TP_meditation-1_to_screen-reading,5,15
610,TP_meditation-1_to_screen-reading,5,15
611,TP_meditation-1_to_screen-reading,5,20
612,TP_meditation-1_to_screen-reading,5,15
613,TP_meditation-1_to_screen-reading,5,15
614,TP_meditation-1_to_screen-reading,5,15
615,TP_meditation-1_to_screen-reading,5,15
616,TP_meditation-1_to_screen-reading,5,15
617,TP_meditation-1_to_screen-reading,5,25
618,TP_meditation-1_to_screen-reading,5,20
619,TP_meditation-1_to_screen-reading,5,20
620,TP_meditation-1_to_screen-reading,5,15
621,screen-reading,5,20
622,screen-reading,5,40
623,screen-reading,5,20
624,screen-reading,5,25
625,screen-reading,5,35
626,screen-reading,5,25
627,screen-reading,5,15
628,screen-reading,5,25
629,screen-reading,5,15
630,screen-reading,5,15
631,screen-reading,5,15
632,screen-reading,5,30
633,screen-reading,5,15
634,screen-reading,5,15
635,screen-reading,5,35
636,screen-reading,5,25
637,screen-reading,5,40
638,screen-reading,5,20
639,screen-reading,5,15
640,screen-reading,5,15
641,screen-reading,5,15
642,screen-reading,5,30
643,screen-reading,5,25
644,screen-reading,5,15
645,screen-reading,5,15
646,screen-reading,5,20
647,screen-reading,5,15
648,screen-reading,5,40
649,screen-reading,5,30
650,screen-reading,5,25
651,screen-reading,5,15
652,screen-reading,5,15
653,screen-reading,5,15
654,screen-reading,5,40
655,screen-reading,5,35
656,screen-reading,5,20
657,screen-reading,5,35
658,screen-reading,5,40
659,screen-reading,5,15
660,screen-reading,5,15
661,screen-reading,5,30
662,screen-reading,5,15
663,screen-reading,5,15
664,screen-reading,5,35
665,screen-reading,5,15
666,screen-reading,5,15
667,screen-reading,5,25
668,screen-reading,5,20
669,screen-reading,5,35
670,screen-reading,5,15
671,screen-reading,5,40
672,screen-reading,5,40
673,screen-reading,5,15
674,screen-reading,5,15
675,screen-reading,5,15
676,screen-reading,5,35
677,screen-reading,5,15
678,screen-reading,5,30
679,screen-reading,5,20
680,screen-reading,5,20
681,screen-reading,5,20
682,screen-reading,5,25
683,screen-reading,5,15
684,screen-reading,5,15
685,screen-reading,5,25
686,screen-reading,5,30
687,screen-reading,5,15
688,screen-reading,5,40
689,screen-reading,5,25
690,screen-reading,5,15
691,screen-reading,5,20
692,screen-reading,5,30
693,screen-reading,5,15
694,screen-reading,5,20
695,screen-reading,5,15
696,screen-reading,5,15
697,screen-reading,5,25
698,screen-reading,5,35
699,screen-reading,5,15
700,screen-reading,5,15
701,screen-reading,5,15
702,screen-reading,5,15
703,screen-reading,5,30
704,screen-reading,5,40
705,screen-reading,5,20
706,screen-reading,5,35
707,TP_screen-reading_to_ssst-prep,5,15
708,TP_screen-reading_to_ssst-prep,5,15
709,TP_screen-reading_to_ssst-prep,5,15
710,TP_screen-reading_to_ssst-prep,5,15
711,TP_screen-reading_to_ssst-prep,5,20
712,TP_screen-reading_to_ssst-prep,5,20
713,TP_screen-reading_to_ssst-prep,5,20
714,TP_screen-reading_to_ssst-prep,5,30
715,TP_screen-reading_to_ssst-prep,5,15
716,TP_screen-reading_to_ssst-prep,5,25
717,TP_screen-reading_to_ssst-prep,5,15
718,TP_screen-reading_to_ssst-prep,5,15
719,TP_screen-reading_to_ssst-prep,5,15
720,TP_screen-reading_to_ssst-prep,5,40
721,TP_screen-reading_to_ssst-prep,5,40
722,TP_screen-reading_to_ssst-prep,5,15
723,TP_screen-reading_to_ssst-prep,5,15
724,TP_screen-reading_to_ssst-prep,5,30
725,TP_screen-reading_to_ssst-prep,5,15
726,TP_screen-reading_to_ssst-prep,5,35
727,TP_screen-reading_to_ssst-prep,5,40
728,ssst-prep,5,15
729,ssst-prep,5,15
730,ssst-prep,5,15
731,ssst-prep,5,25
732,ssst-prep,5,15
733,ssst-prep,5,30
734,ssst-prep,5,15
735,ssst-prep,5,15
736,ssst-prep,5,35
737,ssst-prep,5,15
738,ssst-prep,5,15
739,ssst-prep,5,40
740,ssst-sing,5,20
741,ssst-sing,5,25
742,ssst-sing,5,20
743,ssst-sing,5,25
744,ssst-sing,5,15
745,ssst-sing,5,35
746,ssst-sing,5,15
747,ssst-sing,5,20
748,ssst-sing,5,15
749,ssst-sing,5,15
750,ssst-sing,5,20
751,ssst-sing,5,25
752,TP_ssst-sing_to_meditation-2,5,25
753,TP_ssst-sing_to_meditation-2,5,25
754,TP_ssst-sing_to_meditation-2,5,15
755,TP_ssst-sing_to_meditation-2,5,15
756,TP_ssst-sing_to_meditation-2,5,35
757,TP_ssst-sing_to_meditation-2,5,15
758,TP_ssst-sing_to_meditation-2,5,30
759,TP_ssst-sing_to_meditation-2,5,15
760,TP_ssst-sing_to_meditation-2,5,15
761,TP_ssst-sing_to_meditation-2,5,15
762,TP_ssst-sing_to_meditation-2,5,30
763,TP_ssst-sing_to_meditation-2,5,35
764,TP_ssst-sing_to_meditation-2,5,15
765,TP_ssst-sing_to_meditation-2,5,25
766,TP_ssst-sing_to_meditation-2,5,35
767,TP_ssst-sing_to_meditation-2,5,15
768,TP_ssst-sing_to_meditation-2,5,15
769,meditation-2,5,40
770,meditation-2,5,15
771,meditation-2,5,15
772,meditation-2,5,15
773,meditation-2,5,40
774,meditation-2,5,15
775,meditation-2,5,15
776,meditation-2,5,15
777,meditation-2,5,15
778,meditation-2,5,15
779,meditation-2,5,15
780,meditation-2,5,35
781,meditation-2,5,25
782,meditation-2,5,20
783,meditation-2,5,15
784,meditation-2,5,30
785,meditation-2,5,25
786,meditation-2,5,35
787,meditation-2,5,15
788,meditation-2,5,15
789,meditation-2,5,25
790,meditation-2,5,15
791,meditation-2,5,15
792,meditation-2,5,30
793,meditation-2,5,15
794,meditation-2,5,20
795,meditation-2,5,15
796,meditation-2,5,35
797,meditation-2,5,15
798,meditation-2,5,30
799,meditation-2,5,25
800,meditation-2,5,15
801,meditation-2,5,15
802,meditation-2,5,35
803,meditation-2,5,15
804,meditation-2,5,15
805,meditation-2,5,15
806,meditation-2,5,15
807,meditation-2,5,20
808,meditation-2,5,25
809,meditation-2,5,40
810,meditation-2,5,15
811,meditation-2,5,15
812,meditation-2,5,35
813,meditation-2,5,20
814,meditation-2,5,35
815,meditation-2,5,15
816,meditation-2,5,20
817,meditation-2,5,15
818,meditation-2,5,30
819,meditation-2,5,15
820,meditation-2,5,25
821,meditation-2,5,30
822,meditation-2,5,25
823,meditation-2,5,15
824,meditation-2,5,20
825,meditation-2,5,15
826,meditation-2,5,25
827,meditation-2,5,15
828,meditation-2,5,40
829,meditation-2,5,35
830,meditation-2,5,30
831,meditation-2,5,20
832,meditation-2,5,40
833,meditation-2,5,15
834,meditation-2,5,15
835,meditation-2,5,15
836,meditation-2,5,15
837,meditation-2,5,15
838,meditation-2,5,40
839,meditation-2,5,20
840,meditation-2,5,15
841,meditation-2,5,15
842,meditation-2,5,15
843,meditation-2,5,30
844,meditation-2,5,15
845,meditation-2,5,15
846,meditation-2,5,15
847,meditation-2,5,15
848,meditation-2,5,15
849,meditation-2,5,15
850,meditation-2,5,30
851,meditation-2,5,40
852,meditation-2,5,25
853,meditation-2,5,35
854,meditation-2,5,25
855,meditation-2,5,25
856,meditation-2,5,15
857,meditation-2,5,20
858,meditation-2,5,25
859,meditation-2,5,20
860,meditation-2,5,25
861,meditation-2,5,20
862,meditation-2,5,15
863,meditation-2,5,20
864,meditation-2,5,25
865,meditation-2,5,15
866,meditation-2,5,35
867,meditation-2,5,15
868,meditation-2,5,15
869,meditation-2,5,20
870,meditation-2,5,25
871,meditation-2,5,15
872,meditation-2,5,15
873,meditation-2,5,30
874,meditation-2,5,15
875,meditation-2,5,35
876,meditation-2,5,15
877,meditation-2,5,15
878,meditation-2,5,15
879,meditation-2,5,20
880,meditation-2,5,15
881,meditation-2,5,15
882,meditation-2,5,15
883,meditation-2,5,40
884,meditation-2,5,15
885,meditation-2,5,35
886,meditation-2,5,15
887,meditation-2,5,40
888,meditation-2,5,30
889,meditation-2,5,15
890,meditation-2,5,15
891,meditation-2,5,15
892,meditation-2,5,15
893,meditation-2,5,20
894,meditation-2,5,15
895,meditation-2,5,30
896,meditation-2,5,40
897,meditation-2,5,15
898,meditation-2,5,15
899,meditation-2,5,40
900,meditation-2,5,15
901,meditation-2,5,15
902,meditation-2,5,25
903,meditation-2,5,15
904,meditation-2,5,15
905,meditation-2,5,15
906,meditation-2,5,20
907,meditation-2,5,15
908,meditation-2,5,35
909,meditation-2,5,15
910,meditation-2,5,20
911,meditation-2,5,20
912,meditation-2,5,15
913,meditation-2,5,20
914,meditation-2,5,20
915,TP_meditation-2_to_keyboard-typing,5,15
916,TP_meditation-2_to_keyboard-typing,5,15
917,TP_meditation-2_to_keyboard-typing,5,15
918,TP_meditation-2_to_keyboard-typing,5,20
919,TP_meditation-2_to_keyboard-typing,5,15
920,TP_meditation-2_to_keyboard-typing,5,30
921,TP_meditation-2_to_keyboard-typing,5,40
922,TP_meditation-2_to_keyboard-typing,5,15
923,TP_meditation-2_to_keyboard-typing,5,15
924,TP_meditation-2_to_keyboard-typing,5,30
925,TP_meditation-2_to_keyboard-typing,5,30
926,TP_meditation-2_to_keyboard-typing,5,15
927,keyboard-typing,5,15
928,keyboard-typing,5,30
929,keyboard-typing,5,15
930,keyboard-typing,5,15
931,keyboard-typing,5,20
932,keyboard-typing,5,20
933,keyboard-typing,5,20
934,keyboard-typing,5,15
935,keyboard-typing,5,25
936,keyboard-typing,5,25
937,keyboard-typing,5,35
938,keyboard-typing,5,15
939,keyboard-typing,5,15
940,keyboard-typing,5,15
941,keyboard-typing,5,15
942,keyboard-typing,5,15
943,keyboard-typing,5,25
944,keyboard-typing,5,20
945,keyboard-typing,5,40
946,keyboard-typing,5,25
947,keyboard-typing,5,35
948,keyboard-typing,5,15
949,keyboard-typing,5,15
950,keyboard-typing,5,15
951,keyboard-typing,5,15
952,keyboard-typing,5,15
953,keyboard-typing,5,35
954,keyboard-typing,5,15
955,keyboard-typing,5,15
956,keyboard-typing,5,15
957,keyboard-typing,5,15
958,keyboard-typing,5,15
959,keyboard-typing,5,15
960,keyboard-typing,5,15
961,keyboard-typing,5,25
962,keyboard-typing,5,15
963,keyboard-typing,5,40
964,keyboard-typing,5,20
965,keyboard-typing,5,35
966,keyboard-typing,5,20
967,keyboard-typing,5,20
968,keyboard-typing,5,25
969,keyboard-typing,5,15
970,keyboard-typing,5,15
971,keyboard-typing,5,35
972,keyboard-typing,5,20
973,keyboard-typing,5,15
974,keyboard-typing,5,30
975,keyboard-typing,5,20
976,keyboard-typing,5,35
977,keyboard-typing,5,15
978,keyboard-typing,5,25
979,keyboard-typing,5,15
980,keyboard-typing,5,15
981,keyboard-typing,5,35
982,keyboard-typing,5,25
983,keyboard-typing,5,25
984,keyboard-typing,5,40
985,keyboard-typing,5,20
986,keyboard-typing,5,15
987,keyboard-typing,5,40
988,keyboard-typing,5,15
989,keyboard-typing,5,35
990,keyboard-typing,5,15
991,keyboard-typing,5,20
992,keyboard-typing,5,15
993,keyboard-typing,5,15
994,keyboard-typing,5,30
995,keyboard-typing,5,25
996,keyboard-typing,5,15
997,keyboard-typing,5,25
998,keyboard-typing,5,30
999,keyboard-typing,5,35
1000,keyboard-typing,5,25
1001,keyboard-typing,5,40
1002,keyboard-typing,5,25
1003,keyboard-typing,5,20
1004,keyboard-typing,5,20
1005,keyboard-typing,5,15
1006,keyboard-typing,5,15
1007,keyboard-typing,5,25
1008,keyboard-typing,5,20
1009,keyboard-typing,5,40
1010,keyboard-typing,5,15
1011,keyboard-typing,5,25
1012,keyboard-typing,5,30
1013,TP_keyboard-typing_to_rest-1,5,15
1014,TP_keyboard-typing_to_rest-1,5,15
1015,TP_keyboard-typing_to_rest-1,5,15
1016,TP_keyboard-typing_to_rest-1,5,40
1017,TP_keyboard-typing_to_rest-1,5,30
1018,TP_keyboard-typing_to_rest-1,5,30
1019,rest-1,5,40
1020,rest-1,5,20
1021,rest-1,5,15
1022,rest-1,5,15
1023,rest-1,5,15
1024,rest-1,5,15
1025,rest-1,5,15
1026,rest-1,5,20
1027,rest-1,5,25
1028,rest-1,5,15
1029,rest-1,5,35
1030,rest-1,5,15
1031,rest-1,5,40
1032,rest-1,5,30
1033,rest-1,5,15
1034,rest-1,5,20
1035,rest-1,5,40
1036,rest-1,5,30
1037,rest-1,5,40
1038,rest-1,5,35
