windowNumber,session,lowCutoff,highCutoff
971,keyboard-typing,5,35
972,keyboard-typing,5,40
973,keyboard-typing,5,15
974,keyboard-typing,5,25
975,keyboard-typing,5,15
976,keyboard-typing,5,35
977,keyboard-typing,5,15
978,keyboard-typing,5,25
979,keyboard-typing,5,25
980,keyboard-typing,5,30
981,keyboard-typing,5,30
982,keyboard-typing,5,15
983,keyboard-typing,5,15
984,keyboard-typing,5,35
985,keyboard-typing,5,15
986,keyboard-typing,5,15
987,keyboard-typing,5,30
988,TP_keyboard-typing_to_rest-1,5,40
989,TP_keyboard-typing_to_rest-1,5,25
990,TP_keyboard-typing_to_rest-1,5,15
991,TP_keyboard-typing_to_rest-1,5,20
992,TP_keyboard-typing_to_rest-1,5,25
993,rest-1,5,15
994,rest-1,5,15
995,rest-1,5,15
996,rest-1,5,15
997,rest-1,5,35
998,rest-1,5,20
999,rest-1,5,15
1000,rest-1,5,35
1001,rest-1,5,20
1002,rest-1,5,20
1003,rest-1,5,15
1004,rest-1,5,20
1005,rest-1,5,40
1006,rest-1,5,40
1007,rest-1,5,15
1008,rest-1,5,30
1009,rest-1,5,30
1010,rest-1,5,15
1011,rest-1,5,15
1012,rest-1,5,15
1013,rest-1,5,15
1014,rest-1,5,15
1015,rest-1,5,25
1016,rest-1,5,20
1017,rest-1,5,30
1018,rest-1,5,15
1019,rest-1,5,30
1020,rest-1,5,15
1021,rest-1,5,25
1022,rest-1,5,15
1023,rest-1,5,20
1024,rest-1,5,15
1025,rest-1,5,15
1026,rest-1,5,25
1027,rest-1,5,30
1028,rest-1,5,15
1029,rest-1,5,15
1030,rest-1,5,35
1031,rest-1,5,15
1032,rest-1,5,15
1033,rest-1,5,15
1034,rest-1,5,35
1035,rest-1,5,15
1036,rest-1,5,15
1037,rest-1,5,30
1038,rest-1,5,30
1039,rest-1,5,25
1040,rest-1,5,40
1041,rest-1,5,40
1042,rest-1,5,25
1043,rest-1,5,20
1044,rest-1,5,15
1045,rest-1,5,15
1046,rest-1,5,15
1047,rest-1,5,20
1048,rest-1,5,25
1049,TP_rest-1_to_mobile-typing,5,15
1050,TP_rest-1_to_mobile-typing,5,15
1051,TP_rest-1_to_mobile-typing,5,25
1052,TP_rest-1_to_mobile-typing,5,15
1053,TP_rest-1_to_mobile-typing,5,15
1054,TP_rest-1_to_mobile-typing,5,15
