windowNumber,session,lowCutoff,highCutoff
117,adaptation,5,15
118,adaptation,5,35
119,adaptation,5,15
120,adaptation,5,15
121,adaptation,5,30
122,adaptation,5,25
123,adaptation,5,40
124,adaptation,5,15
125,adaptation,5,25
126,adaptation,5,30
127,adaptation,5,15
128,adaptation,5,20
129,adaptation,5,20
130,adaptation,5,25
131,adaptation,5,25
132,adaptation,5,30
133,adaptation,5,20
134,adaptation,5,15
135,adaptation,5,20
136,adaptation,5,30
137,adaptation,5,35
138,adaptation,5,20
139,adaptation,5,15
140,adaptation,5,15
141,adaptation,5,40
142,adaptation,5,30
143,adaptation,5,30
144,adaptation,5,25
145,adaptation,5,35
146,adaptation,5,35
147,adaptation,5,30
148,baseline,5,25
149,baseline,5,35
150,baseline,5,15
151,baseline,5,20
152,baseline,5,20
153,baseline,5,20
154,baseline,5,30
155,baseline,5,20
156,baseline,5,15
157,baseline,5,25
158,baseline,5,25
159,baseline,5,15
160,baseline,5,15
161,baseline,5,25
162,baseline,5,20
163,baseline,5,25
164,baseline,5,20
165,baseline,5,15
166,baseline,5,25
167,baseline,5,15
168,baseline,5,25
169,baseline,5,15
170,baseline,5,25
171,baseline,5,20
172,baseline,5,35
173,baseline,5,30
174,baseline,5,20
175,baseline,5,30
176,baseline,5,35
177,baseline,5,35
178,baseline,5,15
179,baseline,5,25
180,baseline,5,35
181,baseline,5,25
182,baseline,5,15
183,baseline,5,15
184,baseline,5,35
185,baseline,5,20
186,baseline,5,40
187,baseline,5,35
188,baseline,5,35
189,baseline,5,15
190,baseline,5,40
191,baseline,5,20
192,baseline,5,25
193,baseline,5,15
194,baseline,5,35
195,baseline,5,15
196,baseline,5,40
197,baseline,5,15
198,baseline,5,30
199,baseline,5,15
200,baseline,5,20
201,baseline,5,25
202,baseline,5,15
203,baseline,5,30
204,baseline,5,30
205,baseline,5,25
206,baseline,5,25
207,baseline,5,15
208,baseline,5,25
209,baseline,5,15
210,baseline,5,15
211,baseline,5,15
212,baseline,5,35
213,baseline,5,35
214,baseline,5,15
215,baseline,5,25
216,baseline,5,25
217,baseline,5,25
218,baseline,5,25
219,baseline,5,15
220,baseline,5,15
221,baseline,5,35
222,baseline,5,30
223,baseline,5,20
224,baseline,5,30
225,baseline,5,15
226,baseline,5,15
227,baseline,5,30
228,baseline,5,15
229,baseline,5,15
230,baseline,5,35
231,baseline,5,40
232,baseline,5,25
233,baseline,5,15
234,TP_baseline_to_tsst-prep,5,25
235,TP_baseline_to_tsst-prep,5,15
236,TP_baseline_to_tsst-prep,5,15
237,TP_baseline_to_tsst-prep,5,30
238,TP_baseline_to_tsst-prep,5,15
239,TP_baseline_to_tsst-prep,5,25
240,TP_baseline_to_tsst-prep,5,20
241,TP_baseline_to_tsst-prep,5,35
242,TP_baseline_to_tsst-prep,5,25
243,TP_baseline_to_tsst-prep,5,25
244,TP_baseline_to_tsst-prep,5,25
245,TP_baseline_to_tsst-prep,5,15
246,TP_baseline_to_tsst-prep,5,35
247,TP_baseline_to_tsst-prep,5,20
248,TP_baseline_to_tsst-prep,5,20
249,TP_baseline_to_tsst-prep,5,20
250,TP_baseline_to_tsst-prep,5,30
251,TP_baseline_to_tsst-prep,5,20
252,TP_baseline_to_tsst-prep,5,15
253,TP_baseline_to_tsst-prep,5,30
254,TP_baseline_to_tsst-prep,5,15
255,TP_baseline_to_tsst-prep,5,20
256,TP_baseline_to_tsst-prep,5,20
257,TP_baseline_to_tsst-prep,5,35
258,TP_baseline_to_tsst-prep,5,15
259,TP_baseline_to_tsst-prep,5,25
260,tsst-prep,5,25
261,tsst-prep,5,25
262,tsst-prep,5,40
263,tsst-prep,5,15
264,tsst-prep,5,40
265,tsst-prep,5,30
266,tsst-prep,5,30
267,tsst-prep,5,15
268,tsst-prep,5,30
269,tsst-prep,5,40
270,tsst-prep,5,25
271,tsst-prep,5,15
272,tsst-prep,5,25
273,tsst-prep,5,30
274,tsst-prep,5,35
275,tsst-prep,5,15
276,tsst-prep,5,30
277,tsst-prep,5,15
278,tsst-prep,5,30
279,tsst-prep,5,40
280,tsst-prep,5,20
281,tsst-prep,5,15
282,tsst-prep,5,30
283,tsst-prep,5,35
284,tsst-prep,5,20
285,tsst-prep,5,40
286,tsst-prep,5,30
287,tsst-prep,5,25
288,tsst-prep,5,25
289,tsst-prep,5,15
290,tsst-prep,5,40
291,tsst-prep,5,15
292,tsst-prep,5,20
293,tsst-prep,5,25
294,tsst-prep,5,15
295,tsst-prep,5,15
296,tsst-prep,5,40
297,tsst-prep,5,25
298,tsst-prep,5,15
299,tsst-prep,5,15
300,tsst-prep,5,40
301,tsst-prep,5,25
302,tsst-prep,5,35
303,tsst-prep,5,20
304,tsst-prep,5,15
305,tsst-prep,5,25
306,tsst-prep,5,40
307,tsst-prep,5,15
308,tsst-prep,5,20
309,tsst-prep,5,20
310,tsst-prep,5,20
311,tsst-prep,5,20
312,tsst-prep,5,15
313,tsst-prep,5,30
314,tsst-prep,5,15
315,tsst-prep,5,30
316,tsst-prep,5,15
317,tsst-prep,5,15
318,tsst-prep,5,15
319,tsst-prep,5,15
320,tsst-prep,5,20
321,tsst-prep,5,15
322,tsst-prep,5,30
323,tsst-prep,5,15
324,tsst-prep,5,20
325,tsst-prep,5,15
326,tsst-prep,5,15
327,tsst-prep,5,25
328,tsst-prep,5,25
329,tsst-prep,5,15
330,tsst-prep,5,35
331,tsst-prep,5,35
332,tsst-prep,5,30
333,tsst-prep,5,15
334,tsst-prep,5,30
335,tsst-prep,5,30
336,tsst-prep,5,25
337,tsst-prep,5,25
338,tsst-prep,5,15
339,tsst-prep,5,25
340,tsst-prep,5,20
341,tsst-prep,5,35
342,tsst-prep,5,25
343,tsst-prep,5,35
344,tsst-prep,5,40
345,tsst-prep,5,15
346,tsst-prep,5,25
347,tsst-speech,5,25
348,tsst-speech,5,15
349,tsst-speech,5,35
350,tsst-speech,5,15
351,tsst-speech,5,15
352,tsst-speech,5,15
353,tsst-speech,5,15
354,tsst-speech,5,30
355,tsst-speech,5,40
356,tsst-speech,5,30
357,tsst-speech,5,25
358,tsst-speech,5,25
359,tsst-speech,5,20
360,tsst-speech,5,15
361,tsst-speech,5,15
362,tsst-speech,5,15
363,tsst-speech,5,15
364,tsst-speech,5,25
365,tsst-speech,5,30
366,tsst-speech,5,15
367,tsst-speech,5,15
368,tsst-speech,5,30
369,tsst-speech,5,40
370,tsst-speech,5,25
371,tsst-speech,5,15
372,tsst-speech,5,15
373,tsst-speech,5,25
374,tsst-speech,5,15
375,tsst-speech,5,15
376,tsst-speech,5,30
377,tsst-speech,5,15
378,tsst-speech,5,25
379,tsst-speech,5,15
380,tsst-speech,5,15
381,tsst-speech,5,20
382,tsst-speech,5,30
383,tsst-speech,5,15
384,tsst-speech,5,15
385,tsst-speech,5,15
386,tsst-speech,5,15
387,tsst-speech,5,25
388,tsst-speech,5,15
389,tsst-speech,5,30
390,tsst-speech,5,20
391,tsst-speech,5,20
392,tsst-speech,5,15
393,tsst-speech,5,25
394,tsst-speech,5,20
395,tsst-speech,5,15
396,tsst-speech,5,25
397,tsst-speech,5,25
398,tsst-speech,5,15
399,tsst-speech,5,15
400,tsst-speech,5,15
401,tsst-speech,5,25
402,tsst-speech,5,25
403,tsst-speech,5,20
404,tsst-speech,5,40
405,tsst-speech,5,20
406,tsst-speech,5,25
407,tsst-speech,5,15
408,tsst-speech,5,30
409,tsst-speech,5,20
410,tsst-speech,5,15
411,tsst-speech,5,30
412,tsst-speech,5,25
413,tsst-speech,5,15
414,tsst-speech,5,15
415,tsst-speech,5,30
416,tsst-speech,5,25
417,tsst-speech,5,15
418,tsst-speech,5,40
419,tsst-speech,5,25
420,tsst-speech,5,30
421,tsst-speech,5,20
422,tsst-speech,5,25
423,tsst-speech,5,15
424,tsst-speech,5,15
425,tsst-speech,5,30
426,tsst-speech,5,15
427,tsst-speech,5,15
428,tsst-speech,5,15
429,tsst-speech,5,30
430,tsst-speech,5,20
431,tsst-speech,5,15
432,tsst-speech,5,15
433,tsst-speech,5,15
434,TP_tsst-speech_to_meditation-1,5,15
435,TP_tsst-speech_to_meditation-1,5,25
436,TP_tsst-speech_to_meditation-1,5,25
437,TP_tsst-speech_to_meditation-1,5,40
438,TP_tsst-speech_to_meditation-1,5,40
439,TP_tsst-speech_to_meditation-1,5,15
440,TP_tsst-speech_to_meditation-1,5,15
441,TP_tsst-speech_to_meditation-1,5,20
442,TP_tsst-speech_to_meditation-1,5,30
443,TP_tsst-speech_to_meditation-1,5,15
444,TP_tsst-speech_to_meditation-1,5,15
445,TP_tsst-speech_to_meditation-1,5,30
446,TP_tsst-speech_to_meditation-1,5,25
447,TP_tsst-speech_to_meditation-1,5,15
448,TP_tsst-speech_to_meditation-1,5,15
449,TP_tsst-speech_to_meditation-1,5,30
450,TP_tsst-speech_to_meditation-1,5,25
451,TP_tsst-speech_to_meditation-1,5,15
452,TP_tsst-speech_to_meditation-1,5,30
453,TP_tsst-speech_to_meditation-1,5,35
454,TP_tsst-speech_to_meditation-1,5,15
455,TP_tsst-speech_to_meditation-1,5,35
456,TP_tsst-speech_to_meditation-1,5,15
457,meditation-1,5,15
458,meditation-1,5,15
459,meditation-1,5,15
460,meditation-1,5,25
461,meditation-1,5,15
462,meditation-1,5,15
463,meditation-1,5,30
464,meditation-1,5,35
465,meditation-1,5,15
466,meditation-1,5,15
467,meditation-1,5,15
468,meditation-1,5,15
469,meditation-1,5,15
470,meditation-1,5,15
471,meditation-1,5,15
472,meditation-1,5,15
473,meditation-1,5,15
474,meditation-1,5,15
475,meditation-1,5,15
476,meditation-1,5,35
477,meditation-1,5,15
478,meditation-1,5,20
479,meditation-1,5,40
480,meditation-1,5,25
481,meditation-1,5,35
482,meditation-1,5,25
483,meditation-1,5,15
484,meditation-1,5,15
485,meditation-1,5,25
486,meditation-1,5,15
487,meditation-1,5,30
488,meditation-1,5,30
489,meditation-1,5,20
490,meditation-1,5,25
491,meditation-1,5,25
492,meditation-1,5,15
493,meditation-1,5,15
494,meditation-1,5,20
495,meditation-1,5,15
496,meditation-1,5,20
497,meditation-1,5,20
498,meditation-1,5,25
499,meditation-1,5,20
500,meditation-1,5,35
501,meditation-1,5,15
502,meditation-1,5,20
503,meditation-1,5,25
504,meditation-1,5,25
505,meditation-1,5,20
506,meditation-1,5,35
507,meditation-1,5,25
508,meditation-1,5,25
509,meditation-1,5,15
510,meditation-1,5,15
511,meditation-1,5,15
512,meditation-1,5,20
513,meditation-1,5,25
514,meditation-1,5,25
515,meditation-1,5,20
516,meditation-1,5,15
517,meditation-1,5,25
518,meditation-1,5,25
519,meditation-1,5,15
520,meditation-1,5,25
521,meditation-1,5,35
522,meditation-1,5,15
523,meditation-1,5,35
524,meditation-1,5,30
525,meditation-1,5,30
526,meditation-1,5,20
527,meditation-1,5,15
528,meditation-1,5,15
529,meditation-1,5,25
530,meditation-1,5,15
531,meditation-1,5,15
532,meditation-1,5,20
533,meditation-1,5,15
534,meditation-1,5,30
535,meditation-1,5,15
536,meditation-1,5,15
537,meditation-1,5,25
538,meditation-1,5,25
539,meditation-1,5,15
540,meditation-1,5,20
541,meditation-1,5,15
542,meditation-1,5,20
543,meditation-1,5,15
544,meditation-1,5,15
545,meditation-1,5,15
546,meditation-1,5,15
547,meditation-1,5,15
548,meditation-1,5,20
549,meditation-1,5,35
550,meditation-1,5,30
551,meditation-1,5,20
552,meditation-1,5,40
553,meditation-1,5,25
554,meditation-1,5,20
555,meditation-1,5,15
556,meditation-1,5,30
557,meditation-1,5,15
558,meditation-1,5,15
559,meditation-1,5,15
560,meditation-1,5,25
561,meditation-1,5,20
562,meditation-1,5,35
563,meditation-1,5,15
564,meditation-1,5,15
565,meditation-1,5,30
566,meditation-1,5,20
567,meditation-1,5,15
568,meditation-1,5,15
569,meditation-1,5,15
570,meditation-1,5,30
571,meditation-1,5,20
572,meditation-1,5,20
573,meditation-1,5,25
574,meditation-1,5,15
575,meditation-1,5,35
576,meditation-1,5,35
577,meditation-1,5,20
578,meditation-1,5,30
579,meditation-1,5,15
580,meditation-1,5,30
581,meditation-1,5,25
582,meditation-1,5,30
583,meditation-1,5,30
584,meditation-1,5,15
585,meditation-1,5,30
586,meditation-1,5,20
587,meditation-1,5,15
588,meditation-1,5,15
589,meditation-1,5,35
590,meditation-1,5,40
591,meditation-1,5,20
592,meditation-1,5,35
593,meditation-1,5,35
594,meditation-1,5,25
595,meditation-1,5,15
596,meditation-1,5,25
597,meditation-1,5,30
598,meditation-1,5,15
599,meditation-1,5,20
600,meditation-1,5,15
601,meditation-1,5,35
602,meditation-1,5,20
603,meditation-1,5,25
604,TP_meditation-1_to_screen-reading,5,15
605,TP_meditation-1_to_screen-reading,5,15
606,TP_meditation-1_to_screen-reading,5,20
607,TP_meditation-1_to_screen-reading,5,40
608,TP_meditation-1_to_screen-reading,5,15
609,TP_meditation-1_to_screen-reading,5,20
610,TP_meditation-1_to_screen-reading,5,25
611,TP_meditation-1_to_screen-reading,5,35
612,TP_meditation-1_to_screen-reading,5,20
613,TP_meditation-1_to_screen-reading,5,30
614,TP_meditation-1_to_screen-reading,5,20
615,TP_meditation-1_to_screen-reading,5,25
616,TP_meditation-1_to_screen-reading,5,30
617,TP_meditation-1_to_screen-reading,5,20
618,TP_meditation-1_to_screen-reading,5,25
619,screen-reading,5,15
620,screen-reading,5,20
621,screen-reading,5,15
622,screen-reading,5,35
623,screen-reading,5,30
624,screen-reading,5,15
625,screen-reading,5,15
626,screen-reading,5,15
627,screen-reading,5,30
628,screen-reading,5,30
629,screen-reading,5,25
630,screen-reading,5,25
631,screen-reading,5,15
632,screen-reading,5,15
633,screen-reading,5,15
634,screen-reading,5,20
635,screen-reading,5,15
636,screen-reading,5,30
637,screen-reading,5,15
638,screen-reading,5,20
639,screen-reading,5,25
640,screen-reading,5,25
641,screen-reading,5,15
642,screen-reading,5,30
643,screen-reading,5,15
644,screen-reading,5,25
645,screen-reading,5,20
646,screen-reading,5,15
647,screen-reading,5,35
648,screen-reading,5,35
649,screen-reading,5,15
650,screen-reading,5,30
651,screen-reading,5,25
652,screen-reading,5,15
653,screen-reading,5,20
654,screen-reading,5,25
655,screen-reading,5,15
656,screen-reading,5,20
657,screen-reading,5,20
658,screen-reading,5,30
659,screen-reading,5,25
660,screen-reading,5,15
661,screen-reading,5,20
662,screen-reading,5,20
663,screen-reading,5,20
664,screen-reading,5,20
665,screen-reading,5,15
666,screen-reading,5,20
667,screen-reading,5,20
668,screen-reading,5,25
669,screen-reading,5,15
670,screen-reading,5,15
671,screen-reading,5,25
672,screen-reading,5,25
673,screen-reading,5,35
674,screen-reading,5,30
675,screen-reading,5,30
676,screen-reading,5,15
677,screen-reading,5,25
678,screen-reading,5,25
679,screen-reading,5,35
680,screen-reading,5,30
681,screen-reading,5,25
682,screen-reading,5,40
683,screen-reading,5,20
684,screen-reading,5,25
685,screen-reading,5,15
686,screen-reading,5,15
687,screen-reading,5,25
688,screen-reading,5,20
689,screen-reading,5,35
690,screen-reading,5,30
691,screen-reading,5,15
692,screen-reading,5,25
693,screen-reading,5,25
694,screen-reading,5,15
695,screen-reading,5,15
696,screen-reading,5,35
697,screen-reading,5,25
698,screen-reading,5,15
699,screen-reading,5,15
700,screen-reading,5,15
701,screen-reading,5,15
702,screen-reading,5,15
703,screen-reading,5,15
704,screen-reading,5,15
705,TP_screen-reading_to_ssst-prep,5,30
706,TP_screen-reading_to_ssst-prep,5,35
707,TP_screen-reading_to_ssst-prep,5,20
708,TP_screen-reading_to_ssst-prep,5,30
709,TP_screen-reading_to_ssst-prep,5,25
710,TP_screen-reading_to_ssst-prep,5,15
711,TP_screen-reading_to_ssst-prep,5,15
712,TP_screen-reading_to_ssst-prep,5,35
713,TP_screen-reading_to_ssst-prep,5,15
714,TP_screen-reading_to_ssst-prep,5,15
715,TP_screen-reading_to_ssst-prep,5,25
716,TP_screen-reading_to_ssst-prep,5,25
717,TP_screen-reading_to_ssst-prep,5,20
718,TP_screen-reading_to_ssst-prep,5,20
719,TP_screen-reading_to_ssst-prep,5,25
720,TP_screen-reading_to_ssst-prep,5,15
721,TP_screen-reading_to_ssst-prep,5,40
722,TP_screen-reading_to_ssst-prep,5,15
723,TP_screen-reading_to_ssst-prep,5,15
724,TP_screen-reading_to_ssst-prep,5,15
725,TP_screen-reading_to_ssst-prep,5,30
726,ssst-prep,5,15
727,ssst-prep,5,40
728,ssst-prep,5,20
729,ssst-prep,5,15
730,ssst-prep,5,15
731,ssst-prep,5,30
732,ssst-prep,5,20
733,ssst-prep,5,15
734,ssst-prep,5,15
735,ssst-prep,5,15
736,ssst-prep,5,20
737,ssst-prep,5,30
738,ssst-sing,5,15
739,ssst-sing,5,20
740,ssst-sing,5,30
741,ssst-sing,5,20
742,ssst-sing,5,20
743,ssst-sing,5,25
744,ssst-sing,5,15
745,ssst-sing,5,15
746,ssst-sing,5,15
747,ssst-sing,5,35
748,ssst-sing,5,25
749,ssst-sing,5,15
750,TP_ssst-sing_to_meditation-2,5,40
751,TP_ssst-sing_to_meditation-2,5,25
752,TP_ssst-sing_to_meditation-2,5,30
753,TP_ssst-sing_to_meditation-2,5,35
754,TP_ssst-sing_to_meditation-2,5,35
755,TP_ssst-sing_to_meditation-2,5,20
756,TP_ssst-sing_to_meditation-2,5,25
757,TP_ssst-sing_to_meditation-2,5,40
758,TP_ssst-sing_to_meditation-2,5,25
759,TP_ssst-sing_to_meditation-2,5,25
760,TP_ssst-sing_to_meditation-2,5,25
761,TP_ssst-sing_to_meditation-2,5,20
762,TP_ssst-sing_to_meditation-2,5,20
763,meditation-2,5,40
764,meditation-2,5,35
765,meditation-2,5,15
766,meditation-2,5,15
767,meditation-2,5,30
768,meditation-2,5,30
769,meditation-2,5,15
770,meditation-2,5,35
771,meditation-2,5,15
772,meditation-2,5,25
773,meditation-2,5,30
774,meditation-2,5,35
775,meditation-2,5,35
776,meditation-2,5,35
777,meditation-2,5,15
778,meditation-2,5,15
779,meditation-2,5,35
780,meditation-2,5,15
781,meditation-2,5,15
782,meditation-2,5,40
783,meditation-2,5,30
784,meditation-2,5,25
785,meditation-2,5,35
786,meditation-2,5,25
787,meditation-2,5,15
788,meditation-2,5,15
789,meditation-2,5,25
790,meditation-2,5,15
791,meditation-2,5,15
792,meditation-2,5,15
793,meditation-2,5,15
794,meditation-2,5,30
795,meditation-2,5,20
796,meditation-2,5,15
797,meditation-2,5,15
798,meditation-2,5,15
799,meditation-2,5,25
800,meditation-2,5,25
801,meditation-2,5,15
802,meditation-2,5,15
803,meditation-2,5,20
804,meditation-2,5,15
805,meditation-2,5,25
806,meditation-2,5,15
807,meditation-2,5,15
808,meditation-2,5,25
809,meditation-2,5,40
810,meditation-2,5,30
811,meditation-2,5,15
812,meditation-2,5,25
813,meditation-2,5,15
814,meditation-2,5,15
815,meditation-2,5,20
816,meditation-2,5,25
817,meditation-2,5,15
818,meditation-2,5,25
819,meditation-2,5,20
820,meditation-2,5,15
821,meditation-2,5,30
822,meditation-2,5,20
823,meditation-2,5,15
824,meditation-2,5,35
825,meditation-2,5,25
826,meditation-2,5,15
827,meditation-2,5,20
828,meditation-2,5,30
829,meditation-2,5,35
830,meditation-2,5,15
831,meditation-2,5,20
832,meditation-2,5,35
833,meditation-2,5,25
834,meditation-2,5,15
835,meditation-2,5,25
836,meditation-2,5,40
837,meditation-2,5,35
838,meditation-2,5,30
839,meditation-2,5,30
840,meditation-2,5,15
841,meditation-2,5,15
842,meditation-2,5,25
843,meditation-2,5,35
844,meditation-2,5,25
845,meditation-2,5,30
846,meditation-2,5,15
847,meditation-2,5,15
848,meditation-2,5,20
849,meditation-2,5,35
850,meditation-2,5,15
851,meditation-2,5,25
852,meditation-2,5,15
853,meditation-2,5,15
854,meditation-2,5,35
855,meditation-2,5,20
856,meditation-2,5,35
857,meditation-2,5,25
858,meditation-2,5,15
859,meditation-2,5,30
860,meditation-2,5,35
861,meditation-2,5,25
862,meditation-2,5,35
863,meditation-2,5,15
864,meditation-2,5,40
865,meditation-2,5,40
866,meditation-2,5,20
867,meditation-2,5,15
868,meditation-2,5,30
869,meditation-2,5,15
870,meditation-2,5,35
871,meditation-2,5,15
872,meditation-2,5,15
873,meditation-2,5,15
874,meditation-2,5,30
875,meditation-2,5,20
876,meditation-2,5,15
877,meditation-2,5,15
878,meditation-2,5,30
879,meditation-2,5,20
880,meditation-2,5,25
881,meditation-2,5,20
882,meditation-2,5,15
883,meditation-2,5,20
884,meditation-2,5,25
885,meditation-2,5,15
886,meditation-2,5,30
887,meditation-2,5,15
888,meditation-2,5,15
889,meditation-2,5,20
890,meditation-2,5,25
891,meditation-2,5,25
892,meditation-2,5,15
893,meditation-2,5,20
894,meditation-2,5,15
895,meditation-2,5,25
896,meditation-2,5,20
897,meditation-2,5,25
898,meditation-2,5,30
899,meditation-2,5,20
900,meditation-2,5,25
901,meditation-2,5,30
902,meditation-2,5,15
903,meditation-2,5,20
904,meditation-2,5,15
905,meditation-2,5,15
906,meditation-2,5,20
907,meditation-2,5,25
908,meditation-2,5,15
909,meditation-2,5,15
910,TP_meditation-2_to_keyboard-typing,5,35
911,TP_meditation-2_to_keyboard-typing,5,20
912,TP_meditation-2_to_keyboard-typing,5,30
913,TP_meditation-2_to_keyboard-typing,5,25
914,TP_meditation-2_to_keyboard-typing,5,15
915,TP_meditation-2_to_keyboard-typing,5,25
916,TP_meditation-2_to_keyboard-typing,5,25
917,TP_meditation-2_to_keyboard-typing,5,25
918,TP_meditation-2_to_keyboard-typing,5,15
919,TP_meditation-2_to_keyboard-typing,5,15
920,TP_meditation-2_to_keyboard-typing,5,20
921,TP_meditation-2_to_keyboard-typing,5,15
922,TP_meditation-2_to_keyboard-typing,5,30
923,keyboard-typing,5,15
924,keyboard-typing,5,15
925,keyboard-typing,5,35
926,keyboard-typing,5,20
927,keyboard-typing,5,25
928,keyboard-typing,5,25
929,keyboard-typing,5,15
930,keyboard-typing,5,20
931,keyboard-typing,5,15
932,keyboard-typing,5,25
933,keyboard-typing,5,20
934,keyboard-typing,5,30
935,keyboard-typing,5,15
936,keyboard-typing,5,25
937,keyboard-typing,5,25
938,keyboard-typing,5,40
939,keyboard-typing,5,15
940,keyboard-typing,5,35
941,keyboard-typing,5,30
942,keyboard-typing,5,25
943,keyboard-typing,5,25
944,keyboard-typing,5,40
945,keyboard-typing,5,35
946,keyboard-typing,5,15
947,keyboard-typing,5,15
948,keyboard-typing,5,20
949,keyboard-typing,5,15
950,keyboard-typing,5,25
951,keyboard-typing,5,20
952,keyboard-typing,5,20
953,keyboard-typing,5,25
954,keyboard-typing,5,15
955,keyboard-typing,5,15
956,keyboard-typing,5,25
957,keyboard-typing,5,25
958,keyboard-typing,5,15
959,keyboard-typing,5,15
960,keyboard-typing,5,15
961,keyboard-typing,5,15
962,keyboard-typing,5,25
963,keyboard-typing,5,25
964,keyboard-typing,5,25
965,keyboard-typing,5,20
966,keyboard-typing,5,25
967,keyboard-typing,5,30
968,keyboard-typing,5,15
969,keyboard-typing,5,15
970,keyboard-typing,5,25
971,keyboard-typing,5,25
972,keyboard-typing,5,15
973,keyboard-typing,5,15
974,keyboard-typing,5,25
975,keyboard-typing,5,15
976,keyboard-typing,5,15
977,keyboard-typing,5,20
978,keyboard-typing,5,40
979,keyboard-typing,5,25
980,keyboard-typing,5,35
981,keyboard-typing,5,15
982,keyboard-typing,5,15
983,keyboard-typing,5,25
984,keyboard-typing,5,20
985,keyboard-typing,5,15
986,keyboard-typing,5,20
987,keyboard-typing,5,25
988,keyboard-typing,5,15
989,keyboard-typing,5,25
990,keyboard-typing,5,25
991,keyboard-typing,5,30
992,keyboard-typing,5,15
993,keyboard-typing,5,25
994,keyboard-typing,5,25
995,keyboard-typing,5,15
996,keyboard-typing,5,30
997,keyboard-typing,5,20
998,keyboard-typing,5,35
999,keyboard-typing,5,15
1000,keyboard-typing,5,35
1001,keyboard-typing,5,25
1002,keyboard-typing,5,15
1003,keyboard-typing,5,30
1004,keyboard-typing,5,25
1005,keyboard-typing,5,25
1006,keyboard-typing,5,25
1007,keyboard-typing,5,15
1008,keyboard-typing,5,35
1009,keyboard-typing,5,20
1010,TP_keyboard-typing_to_rest-1,5,20
1011,TP_keyboard-typing_to_rest-1,5,25
1012,TP_keyboard-typing_to_rest-1,5,15
1013,TP_keyboard-typing_to_rest-1,5,20
1014,TP_keyboard-typing_to_rest-1,5,15
1015,rest-1,5,25
1016,rest-1,5,15
1017,rest-1,5,15
1018,rest-1,5,30
1019,rest-1,5,15
1020,rest-1,5,20
1021,rest-1,5,35
1022,rest-1,5,25
1023,rest-1,5,25
1024,rest-1,5,35
1025,rest-1,5,15
1026,rest-1,5,15
1027,rest-1,5,25
1028,rest-1,5,15
1029,rest-1,5,25
1030,rest-1,5,25
1031,rest-1,5,30
1032,rest-1,5,30
1033,rest-1,5,20
1034,rest-1,5,15
1035,rest-1,5,30
1036,rest-1,5,25
1037,rest-1,5,25
1038,rest-1,5,20
1039,rest-1,5,20
1040,rest-1,5,25
1041,rest-1,5,15
1042,rest-1,5,15
1043,rest-1,5,20
1044,rest-1,5,15
1045,rest-1,5,15
